,Unnamed: 0,scenario,mmsi,ship_type,width,length,draught,nav_status,timestamp,lat,lon,sog,cog,timestamp_obj,ts_mmsi,R_x,R_y,theta,V_x,V_y,lat_ts,lon_ts,sog_ts,cog_ts,f_min,DDV,TDV,V_TDV,V_chg,cog_TDV,cog_chg,theta_rad,distance,ts_dot,DDV_dot,cog_dot,sog_dot,distance_dot
2231,2231,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889870.0,56.1376814,11.214711,10.7,43.20000000000016,2020-01-01 15:44:30,636015565,1.009238873703146,0.653951577178606,-177.56000000000017,-28.073052440531946,-27.440831232508348,56.1544666,11.2342,9.5,225.64,0.193795422398267,0.806204577601733,0.0254061066179562,10.9,0.0186915887850468,42.16302800000018,-1.0369719999999774,-3.0990066198411346,1.2025871151346919,10.0,0.0013328724490864197,-0.03333333333335986,0.0,-0.05697365169067936
2232,2232,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889880.0,56.13805654545455,11.215342636363635,10.7,43.20000000000016,2020-01-01 15:44:40,636015565,0.9674222454872962,0.6114145324211595,-177.6600000000002,-28.09607607185685,-27.41827695368616,56.1541464,11.2335638,9.5,225.54,0.1939452944446687,0.8060547055553313,0.023888916004004,10.9,0.0186915887850468,42.09999863888908,-1.100001361111076,-3.1007519490931292,1.1444359010095182,10.0,-0.00014987204640171115,0.0,0.0,-0.058151214125173656
2233,2233,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889890.0,56.13840163636364,11.215921363636363,10.754545454545454,43.09090909090924,2020-01-01 15:44:50,636015565,0.9275699925909392,0.5703635533477573,-177.59090909090924,-28.12803760032705,-27.36959689113465,56.1538288,11.232919,9.44,225.5,0.1941464711158379,0.8058535288841621,0.02243964557854,10.9,0.0135249366018597,42.04444444444465,-1.0464646464645924,-3.099546085246296,1.0888988355869589,10.0,-0.00020117667116925642,-0.10909090909091645,0.054545454545454675,-0.05553706542255932
2234,2234,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889900.0,56.138773,11.21654,10.8,42.94444444444463,2020-01-01 15:45:00,636015565,0.8858745200609959,0.5298921664662094,-177.38444444444465,-28.242680990474323,-27.43194014363848,56.1535068,11.2323314,9.46,225.56,0.1936983787975497,0.8063016212024503,0.0209038401453112,10.9,0.0092592592592592,42.021094111111296,-0.9233503333333316,-3.095942597376523,1.0322593537360427,10.0,0.00044809231828824014,-0.1464646464646151,0.045454545454546746,-0.05663948185091616
2235,2235,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889910.0,56.1391566,11.217178,10.8,42.90000000000015,2020-01-01 15:45:10,636015565,0.8466020072520927,0.4872663610619753,-177.23333333333358,-28.193081541980085,-27.4068843573034,56.15323733333334,11.231699,9.433333333333334,225.66666666666663,0.1968238489225313,0.8031761510774686,0.0193810493965384,10.9,0.0092592592592592,42.00101432000017,-0.8989856799999743,-3.0933052109512875,0.9768129121310036,10.0,-0.0031254701249816552,-0.044444444444479814,0.0,-0.05544644160503909
2236,2236,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889920.0,56.13949633333333,11.217742,10.8,42.90000000000015,2020-01-01 15:45:20,636015565,0.809162466709388,0.4509895613612384,-177.26363636363658,-28.15471155550427,-27.35378224183281,56.15295445454546,11.23118181818182,9.4,225.63636363636363,0.1965242793112536,0.8034757206887463,0.0180940088518658,10.9,0.0092592592592592,42.00000000000017,-0.8999999999999773,-3.0938340986034065,0.926356023345249,10.0,0.00029956961127763915,0.0,0.0,-0.050456888785754606
2237,2237,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889930.0,56.1398779,11.2183696,10.8,42.76000000000016,2020-01-01 15:45:30,636015565,0.7669004587625738,0.4104027663320478,-177.2800000000002,-28.143410139867463,-27.198088907012,56.1526332,11.2305998,9.34,225.48,0.1946179935671634,0.8053820064328365,0.0167105374798083,10.9,0.0092592592592592,42.00000000000017,-0.7599999999999909,-3.0941196979355508,0.8698084526280735,10.0,0.0019062857440902414,-0.13999999999998636,0.0,-0.05654757071717553
2238,2238,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889940.0,56.14025963636364,11.218996363636364,10.8,42.57272727272744,2020-01-01 15:45:40,636015565,0.7225880229924744,0.3692357987460079,-177.23939393939418,-28.16834996769997,-27.05970566020137,56.152278,11.229999666666666,9.3,225.3333333333333,0.1920285542724769,0.807971445727523,0.0152730010445728,10.9,0.0092592592592592,42.00000000000017,-0.5727272727272705,-3.0934109884817116,0.8114607359865141,10.0,0.0025894392946864686,-0.18727272727272037,0.0,-0.058347716641559355
2239,2239,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889950.0,56.14063066666667,11.219601333333332,10.866666666666667,42.366666666666845,2020-01-01 15:45:50,636015565,0.6797520375801691,0.3294647428764484,-176.49393939393963,-28.193475548180366,-27.210406974268672,56.15193663636364,11.229419363636364,9.3,225.87272727272727,0.193431392595911,0.806568607404089,0.013679027437691,10.9,0.0030674846625766,42.00000000000017,-0.3666666666666742,-3.0804003522395718,0.7553872181821955,10.0,-0.0014028383234340192,-0.20606060606059629,0.06666666666666643,-0.056073517804318684
2240,2240,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889960.0,56.14098116666667,11.22016875,10.9,42.18333333333351,2020-01-01 15:46:00,636015565,0.6395055723264635,0.2909979404004829,-175.98333333333358,-28.212630622467685,-27.27558929116899,56.1516178,11.2288404,9.3,226.2,0.1943321230760611,0.8056678769239389,0.0122093150129645,10.9,0.0,42.05271378666684,-0.1306195466666722,-3.0714885953013584,0.7026002977183547,10.0,-0.0009007304801500471,-0.18333333333333712,0.033333333333333215,-0.0527869204638407
2241,2241,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889970.0,56.14135811111111,11.22078111111111,10.9,42.04444444444465,2020-01-01 15:46:10,636015565,0.5962692647042402,0.2528310795713924,-175.77777777777794,-28.142297621693004,-27.158402130277032,56.15127566666667,11.228315333333333,9.233333333333333,226.26666666666668,0.1920911080920639,0.807908891907936,0.0108352912195475,10.9,0.0,42.120093973333496,0.0756495288888459,-3.0679009740611467,0.6476577729234562,10.0,0.0022410149839970916,-0.1388888888888573,0.0,-0.054942524794898584
2242,2242,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889980.0,56.141745,11.2214118,10.9,42.00000000000017,2020-01-01 15:46:20,636015565,0.5536933193933845,0.2124469538552452,-175.70000000000016,-28.1009872605823,-27.106564182530555,56.150954454545456,11.227742545454545,9.2,226.3,0.1917027073259881,0.8082972926740118,0.0093608929020755,10.9,0.0,42.22273100500016,0.2227310049999928,-3.06654349575404,0.5930514312799836,10.0,0.00038840076607582485,-0.044444444444479814,0.0,-0.054606341643472556
2243,2243,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889990.0,56.14211766666666,11.222015666666666,10.9,42.00000000000017,2020-01-01 15:46:30,636015565,0.5179948767169564,0.1739766913211416,-175.76000000000022,-28.114519793353857,-27.09361865025329,56.1507334,11.2272,9.2,226.24,0.1938642641365961,0.8061357358634039,0.0079695073860394,10.9,0.0,42.34334715250017,0.3433471525000016,-3.0675906933052373,0.5464307654479812,10.0,-0.002161556810607923,0.0,0.0,-0.04662066583200242
2244,2244,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577890000.0,56.14223,11.222197,10.9,42.00000000000017,2020-01-01 15:46:40,636015565,0.4938605369906773,0.1499949184530709,-175.80000000000018,-28.0338393674902,-26.99144778261114,56.15044433333333,11.226666666666668,9.133333333333333,226.2,0.1941031945810956,0.8058968054189044,0.007118745793619,10.9,0.0,42.539134979166846,0.5391349791666755,-3.0682888250060345,0.5161363245872775,10.0,-0.00023893044449951883,0.0,0.0,-0.030294440860703653
2245,2245,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577890010.0,56.14286133333333,11.223222666666668,10.9,42.133333333333496,2020-01-01 15:46:50,636015565,0.4348222287266279,0.0944576224765448,-175.8696969696971,-27.94176936327212,-26.99487523250763,56.150093727272726,11.226037363636364,9.1,226.2636363636364,0.1936167723792849,0.806383227620715,0.0050466855070343,10.9,0.0,42.61323531666685,0.479901983333356,-3.0695052666059084,0.4449636086678475,10.0,0.00048642220181061013,0.13333333333332575,0.0,-0.07117271591943003
2246,2246,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577890020.0,56.14320925,11.223795833333332,10.9,42.37500000000017,2020-01-01 15:47:00,636015565,0.3940601757709412,0.0565077726997871,-176.07500000000016,-27.873562518328452,-27.068781465661964,56.149763666666665,11.225479666666669,9.1,226.3,0.192950422399125,0.807049577600875,0.0036162145392279,10.9,0.0,42.743132090666855,0.368132090666684,-3.0730884804490186,0.39809113341559854,10.0,0.0006663499801600192,0.24166666666667425,0.0,-0.04687247525224897
2247,2247,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577890030.0,56.143583,11.224419444444443,10.9,42.666666666666856,2020-01-01 15:47:10,636015565,0.3517211754680965,0.0150129365439539,-176.29666666666685,-27.691145122885967,-27.06470905756892,56.1494332,11.2248668,9.03,226.37,0.1932969962387309,0.806703003761269,0.0020736217332996,10.9,0.0,42.855780962666856,0.1891142959999996,-3.076957293624273,0.35204143724330567,10.0,-0.0003465738396060125,0.2916666666666856,0.0,-0.046049696172292875
2248,2248,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577890040.0,56.1439708,11.225064,10.9,42.920000000000186,2020-01-01 15:47:20,636015565,0.3096418689098576,-0.0240011913110194,-176.6472727272729,-27.523240429470498,-26.9813429554013,56.14912109090909,11.224348818181818,8.936363636363637,226.27272727272728,0.1917075393805331,0.8082924606194668,0.0006298908112245,10.9,0.0,42.98349299600018,0.0634929959999937,-3.0830765237592956,0.3105706749941752,10.0,0.0015894568581977797,0.2533333333333303,0.0,-0.04147076224913049
2251,2251,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889610.0,56.1629686,11.249746,9.94,226.76,2020-01-01 15:40:10,311000277,-2.088835162072266,-1.710067403707936,174.5309090909093,28.864344813724955,27.800744073755094,56.12821436363636,11.198817454545456,10.7,41.29090909090928,0.2902187997435917,0.7097812002564082,0.0634200845870108,9.5,-0.0442655935613681,225.49037851,-1.2696214899999916,3.0461390101352706,2.699548639964442,10.0,-0.022908739333872608,0.5145454545454982,-0.0600000000000005,-0.057606417213953875
2253,2253,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889620.0,56.16263633333333,11.249132,9.833333333333334,226.86666666666665,2020-01-01 15:40:20,311000277,-2.045944439541974,-1.66897366515904,174.83333333333348,28.597963220284846,27.78528160652303,56.128596,11.1994268,10.7,41.70000000000016,0.3055023088434004,0.6944976911565995,0.0620295336005788,9.5,-0.0338983050847458,225.495267424,-1.371399242666655,3.051417308903422,2.6403336426836517,10.0,-0.01528350909980869,0.10666666666665492,-0.10666666666666558,-0.05921499728079027
2255,2255,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889630.0,56.16230190909091,11.248556636363636,9.8,226.25454545454545,2020-01-01 15:40:30,311000277,-2.003922129696564,-1.6297812964941631,175.8854545454547,28.594725713781045,27.716909430349187,56.128961,11.2000182,10.7,42.14000000000016,0.3039877167414596,0.6960122832585404,0.0606709209111765,9.5,-0.0306122448979592,225.54976336,-0.7047820945454646,3.069780288185011,2.5830003825570387,10.0,0.001514592101940826,-0.6121212121211954,-0.033333333333333215,-0.057333260126612995
2257,2257,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889640.0,56.1619726,11.247928,9.8,225.28,2020-01-01 15:40:40,311000277,-1.976087253415356,-1.60132125604974,177.0200000000002,28.78785470189993,27.533900429200813,56.129095,11.200237,10.7,42.30000000000018,0.2878744931885353,0.7121255068114647,0.0598800471303541,9.5,-0.0306122448979592,225.62066104242425,0.3406610424242444,3.0895818418803658,2.543452495759919,10.0,0.016113223552924327,-0.9745454545454493,0.0,-0.039547886797119514
2259,2259,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889650.0,56.16161433333333,11.247330666666668,9.8,225.26666666666668,2020-01-01 15:40:50,311000277,-1.9275742189663727,-1.556116866434357,177.5583333333335,28.66209616191099,27.67115156401242,56.12954416666667,11.200985416666668,10.7,42.82500000000016,0.3036199349895551,0.6963800650104449,0.0579761828794079,9.5,-0.0306122448979592,225.6511685624243,0.3845018957576087,3.098977531020268,2.4773054054002515,10.0,-0.015745441801019777,-0.013333333333321207,0.0,-0.0661470903596677
2261,2261,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889660.0,56.16129636363636,11.246705636363636,9.8,225.8181818181818,2020-01-01 15:41:00,311000277,-1.8770651225129145,-1.505513659980241,177.56931818181835,28.39167775412374,27.9486578827551,56.130066875,11.201866875,10.7,43.38750000000016,0.3354035135389615,0.6645964864610385,0.0557165300480384,9.5,-0.0306122448979592,225.6636363636364,-0.1545454545453992,3.099169252794161,2.4062304242406887,10.0,-0.03178357854940639,0.5515151515151331,0.0,-0.07107498115956279
2263,2263,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889670.0,56.1609718,11.2460766,9.8,226.36,2020-01-01 15:41:10,311000277,-1.8365229965656773,-1.464293935993637,177.26727272727288,28.20197647276479,28.13672327714529,56.13041709090909,11.202465090909092,10.7,43.627272727272896,0.3551846087186843,0.6448153912813157,0.0539785138712961,9.5,-0.0306122448979592,225.65341919090912,-0.7065808090908945,3.09389756512166,2.3488238435230326,10.0,-0.01978109517972282,0.5418181818182006,0.0,-0.05740658071765603
2265,2265,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889680.0,56.16064766666667,11.245469,9.8,226.6,2020-01-01 15:41:20,311000277,-1.7949424322541798,-1.4228172250905986,177.22000000000014,28.095757616271516,28.24223143888873,56.130785,11.2030924,10.7,43.82000000000016,0.3656521313905781,0.6343478686094219,0.0523482340305531,9.5,-0.0306122448979592,225.64365502563635,-0.9563449743636454,3.0930725003843533,2.2904644051198573,10.0,-0.01046752267189377,0.23999999999998067,0.0,-0.05835943840317537
2267,2267,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889690.0,56.16030809090909,11.244892454545454,9.736363636363636,226.6636363636364,2020-01-01 15:41:30,311000277,-1.7534361558364369,-1.383214180910446,177.23636363636376,27.975362017476453,28.187728737126804,56.1311362,11.203695,10.7,43.90000000000015,0.3669488982547805,0.6330511017452195,0.0510430142233128,9.5,-0.0242763772175536,225.60245149,-1.0611848736364209,3.0933580997164976,2.2333427463929976,10.0,-0.0012967668642024366,0.06363636363641945,-0.06363636363636438,-0.0571216587268597
2269,2269,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889700.0,56.1599858,11.244274,9.7,226.64,2020-01-01 15:41:40,311000277,-1.7119918085113015,-1.34121709432084,177.26000000000016,27.93250856635564,28.1309773714704,56.13150366666667,11.204327,10.7,43.90000000000015,0.3666382735773396,0.6333617264226604,0.0496504088807589,9.5,-0.0206185567010308,225.55258528,-1.0874147199999982,3.0937706320851515,2.174805565219161,10.0,0.00031062467744091826,-0.023636363636427404,-0.03636363636363704,-0.05853718117383666
2271,2271,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889710.0,56.159621666666666,11.243670666666668,9.7,226.6,2020-01-01 15:41:50,311000277,-1.6690953647397548,-1.3007475234282064,177.2416666666668,27.95675152765764,28.106670545018677,56.131853416666665,11.204928666666667,10.7,43.84166666666681,0.3616916301609368,0.6383083698390632,0.0482336148053198,9.478153922,-0.0228707296907215,225.525435948,-1.0745640519999995,3.0934506550556184,2.116086826266906,10.0,0.0049466434164028295,-0.03999999999999204,0.0,-0.05871873895225477
2273,2273,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889720.0,56.15931545454546,11.243055818181816,9.636363636363637,226.21818181818185,2020-01-01 15:42:00,311000277,-1.6287893847995405,-1.2590522309903718,177.47070707070725,28.00053132320701,27.89067283887067,56.132218,11.205555333333333,10.7,43.688888888889096,0.3520790250543941,0.6479209749456059,0.0470637595706389,9.443422796,-0.0200221626792453,225.502281864,-0.7158999541818503,3.0974481642262224,2.0586809807246724,10.0,0.009612605106542604,-0.3818181818181472,-0.0636363636363626,-0.05740584554223371
2275,2275,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889730.0,56.15895866666667,11.242489333333332,9.6,226.0,2020-01-01 15:42:10,311000277,-1.5847549617929275,-1.2185513780855377,177.5400000000002,28.040116626760863,27.751243025811117,56.132594000000005,11.2061948,10.7,43.54000000000019,0.3411801372058356,0.6588198627941644,0.0457922864748124,9.449704462,-0.0156557852083333,225.529113386,-0.4708866139999941,3.098657553990736,1.9990787253036,10.0,0.010898887848558525,-0.21818181818184712,-0.03636363636363704,-0.05960225542107245
2277,2277,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889740.0,56.1586629,11.2418584,9.6,226.0,2020-01-01 15:42:20,311000277,-1.5467531458508856,-1.1782926198084995,177.4333333333335,28.06676415942311,27.723149295034418,56.13293066666667,11.206762666666666,10.7,43.43333333333351,0.3409529318486994,0.6590470681513005,0.0444005861355441,9.459684220000002,-0.0146162270833331,225.55905266,-0.4409473400000081,3.096795869455275,1.9444327687258278,10.0,0.00022720535713616208,0.0,0.0,-0.05464595657777216
2279,2279,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889750.0,56.158426454545456,11.24123818181818,9.6,225.93636363636364,2020-01-01 15:42:30,311000277,-1.5116540914149164,-1.1377373685618175,177.3363636363638,28.121689125248547,27.66634985108924,56.13327836363637,11.20735009090909,10.7,43.27272727272742,0.3416204383187339,0.658379561681266,0.043049732242407,9.446722570666669,-0.0159663988888888,225.6131097173333,-0.3232539190303214,3.0951034289684927,1.8919683961190856,10.0,-0.0006675064700345512,-0.0636363636363626,0.0,-0.05246437260674219
2281,2281,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889760.0,56.158333,11.241,9.6,225.9,2020-01-01 15:42:40,311000277,-1.482949104696591,-1.1081787049797291,177.24000000000012,28.16318340826512,27.62299122324775,56.1336626,11.207992,10.7,43.14000000000016,0.3390435397340817,0.6609564602659183,0.0420499839625675,9.428733526666669,-0.0178402576388888,225.6624850242424,-0.2375149757576196,3.0934215662347517,1.8512693184112816,10.0,0.002576898584652265,-0.03636363636363171,0.0,-0.04069907770780401
2283,2283,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889770.0,56.157889,11.240222,9.6,225.56666666666663,2020-01-01 15:42:50,311000277,-1.4347622676772924,-1.0620028730363704,177.47878787878813,28.264374043485383,27.5221501922631,56.13402045454546,11.208589090909092,10.7,43.04545454545473,0.3310342087321832,0.6689657912678169,0.0404784651714422,9.414258416666668,-0.019348081597222,225.6493258333333,0.0826591666666729,3.097589200933456,1.785047020973955,10.0,0.0080093310018986,-0.33333333333337123,0.0,-0.06622229743732655
2285,2285,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889780.0,56.15740481818182,11.239434636363637,9.536363636363635,225.4636363636364,2020-01-01 15:43:00,311000277,-1.3835230314973457,-1.0149747444478694,177.48080808080823,28.226561634817404,27.38364359281462,56.13438888888889,11.209202222222222,10.7,42.94444444444463,0.3243004062397253,0.6756995937602747,0.0389368898958941,9.4,-0.0142993326978072,225.63636363636363,0.1727272727272293,3.097624460110262,1.7158990968441656,10.0,0.006733802492457808,-0.10303030303023775,-0.06363636363636438,-0.06914792412978943
2287,2287,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889790.0,56.157085,11.238847,9.5,225.56666666666663,2020-01-01 15:43:10,311000277,-1.3413037284306093,-0.9739928403628592,177.39333333333354,28.149447043273383,27.360660540666373,56.1347716,11.209835,10.7,42.96000000000015,0.3258921492586367,0.6741078507413633,0.0374836136887529,9.370353946,-0.0136469530526315,225.55910422290907,-0.007562443757564,3.096097737754478,1.6576361919854319,10.0,-0.0015917430189114068,0.10303030303023775,-0.036363636363635266,-0.058262904858733755
2289,2289,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889800.0,56.15678809090909,11.238242545454543,9.5,225.98181818181817,2020-01-01 15:43:20,311000277,-1.3029640119931951,-0.9348018959909042,177.01818181818203,28.04366441278934,27.464610038823523,56.13511266666666,11.210397666666667,10.7,43.00000000000017,0.3335863284128478,0.6664136715871521,0.0359730060010865,9.342983068,-0.0165280981052631,225.487774056,-0.494044125818192,3.0895501086212387,1.6036114870184712,10.0,-0.0076941791542111115,0.4151515151515355,0.0,-0.05402470496696066
2291,2291,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889810.0,56.1564666,11.2377,9.5,225.78,2020-01-01 15:43:30,311000277,-1.2623804519969248,-0.8968402680874362,177.28363636363656,28.07459665855915,27.436214070770426,56.13546645454545,11.210985636363636,10.7,43.06363636363653,0.3309461239653742,0.6690538760346257,0.0345927201464291,9.321864828,-0.018751070736842,225.4135043693333,-0.3664956306666909,3.0941831644538054,1.5485240947583299,10.0,0.002640204447473593,-0.2018181818181688,0.0,-0.055087392260141366
2293,2293,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889820.0,56.1561092,11.2370938,9.5,225.8,2020-01-01 15:43:40,311000277,-1.2175973318435078,-0.854740989777002,177.36000000000018,28.046069149541303,27.46624591211587,56.1358542,11.2116332,10.7,43.1600000000002,0.3315032651809878,0.6684967348190122,0.0330126828423504,9.304617368,-0.0205665928421052,225.35026368266665,-0.449736317333361,3.095515961337146,1.4876576965543513,10.0,-0.0005571412156135658,0.020000000000010232,0.0,-0.060866398203978545
2295,2295,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889830.0,56.1557662,11.2364684,9.5,225.64,2020-01-01 15:43:50,311000277,-1.175255161649991,-0.8134890955287137,177.56000000000017,28.073052440531946,27.440831232508348,56.13621572727273,11.212236363636364,10.7,43.20000000000016,0.3305112095697274,0.6694887904302725,0.0315213679331134,9.3,-0.0210526315789472,225.52087656060604,-0.1191234393939453,3.0990066198411346,1.429331733198795,10.0,0.0009920556112603673,-0.160000000000025,0.0,-0.0583259633555564
2297,2297,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889840.0,56.1554408,11.2358786,9.5,225.46,2020-01-01 15:44:00,311000277,-1.1335579599927208,-0.7728575689941964,177.74000000000012,28.114466612502653,27.400204619726303,56.13658411111111,11.212856666666667,10.7,43.20000000000016,0.328722304598686,0.671277695401314,0.0300670840000042,9.3,-0.0210526315789472,225.77787495636363,0.3178749563636245,3.1021482124947233,1.3719557101504691,10.0,0.0017889049710414495,-0.1799999999999784,0.0,-0.057376023048325786
2299,2299,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889850.0,56.15510333333334,11.235325666666666,9.5,225.56666666666663,2020-01-01 15:44:10,311000277,-1.0905509325680778,-0.7327649777392982,177.6933333333335,28.075021989043474,27.440165069906254,56.1369622,11.2134978,10.7,43.26000000000016,0.3289434100065873,0.6710565899934127,0.0285597994246713,9.3,-0.0210526315789472,225.9648636436364,0.3981969769697286,3.10133372551046,1.3138667547077894,10.0,-0.00022110540790132305,0.1066666666666265,0.0,-0.05808895544267978
2301,2301,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889860.0,56.15478809090909,11.234742545454546,9.5,225.6636363636364,2020-01-01 15:44:20,311000277,-1.0511609117808691,-0.6939409649745654,177.56969696969713,28.059318850737768,27.454974806039687,56.13730233333333,11.214071,10.7,43.23333333333352,0.3295622961921933,0.6704377038078067,0.0271418211552573,9.3,-0.0210526315789472,226.12507274181817,0.4614363781817587,3.099175863889813,1.2595607668254116,10.0,-0.0006188861856060157,0.0969696969697793,0.0,-0.054305987882377726
2303,2303,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889870.0,56.1544666,11.2342,9.5,225.64,2020-01-01 15:44:30,311000277,-1.0090541059565874,-0.6542366397109025,177.56000000000017,28.073052440531946,27.440831232508348,56.1376814,11.214711,10.7,43.20000000000016,0.3273513233773898,0.6726486766226102,0.0256999455726278,9.283201306666667,-0.0228209150877192,226.2167986933333,0.5767986933333304,3.0990066198411346,1.2025871151347254,10.0,0.0022109728148035357,-0.023636363636427404,0.0,-0.056973651690686244
2305,2305,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889880.0,56.1541464,11.2335638,9.5,225.54,2020-01-01 15:44:40,311000277,-0.9672607356059486,-0.6116700097884231,177.6600000000002,28.09607607185685,27.41827695368616,56.13805654545455,11.215342636363635,10.7,43.20000000000016,0.3283782168808078,0.6716217831191922,0.02416998684534,9.253253646666666,-0.0259733003508772,226.24674635333332,0.706746353333358,3.1007519490931292,1.1444359010095455,10.0,-0.0010268935034180027,-0.09999999999999432,0.0,-0.05815121412517987
2307,2307,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889890.0,56.1538288,11.232919,9.44,225.5,2020-01-01 15:44:50,311000277,-0.927429444851532,-0.5705920600263064,177.59090909090924,28.12803760032705,27.36959689113465,56.13840163636364,11.215921363636363,10.754545454545454,43.09090909090924,0.3284821482885164,0.6715178517114835,0.0227267673799801,9.22727879,-0.0225340264830508,226.27272121,0.7727212100000145,3.099546085246296,1.088898835586982,10.0,-0.00010393140770870168,-0.03999999999999204,-0.0600000000000005,-0.055537065422563536
2309,2309,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889900.0,56.1535068,11.2323314,9.46,225.56,2020-01-01 15:45:00,311000277,-0.8857532124881582,-0.5300949159749585,177.38444444444465,28.242680990474323,27.43194014363848,56.138773,11.21654,10.8,42.94444444444463,0.3265500464209436,0.6734499535790563,0.0212108992629877,9.212135876666666,-0.0262012815362932,226.28786412333332,0.7278641233333474,3.095942597376523,1.0322593537360611,10.0,0.0019321018675728663,0.060000000000002274,0.02000000000000135,-0.056639481850920825
2311,2311,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889910.0,56.15323733333334,11.231699,9.433333333333334,225.66666666666663,2020-01-01 15:45:10,311000277,-0.8464994327677626,-0.4874445359522841,177.23333333333352,28.193081541980085,27.4068843573034,56.1391566,11.217178,10.8,42.90000000000015,0.3308491074676603,0.6691508925323397,0.0197103363127831,9.2,-0.0247349823321555,226.3,0.6333333333333826,3.0933052109512866,0.9768129121310188,10.0,-0.0042990610467166235,0.1066666666666265,-0.026666666666667282,-0.05544644160504231
2313,2313,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889920.0,56.15295445454546,11.23118181818182,9.4,225.63636363636363,2020-01-01 15:45:20,311000277,-0.8090745982720805,-0.4511471782233798,177.26363636363652,28.15471155550427,27.35378224183281,56.13949633333333,11.217742,10.8,42.90000000000015,0.3306042151859344,0.6693957848140655,0.0184190273285373,9.2,-0.0212765957446809,226.262149012,0.6257853756363829,3.0938340986034056,0.9263560233452613,10.0,0.0002448922817257504,-0.030303030303002743,-0.033333333333333215,-0.05045688878575749
2315,2315,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889930.0,56.1526332,11.2305998,9.34,225.48,2020-01-01 15:45:30,311000277,-0.76682769535192,-0.4105387069504208,177.2800000000002,28.143410139867463,27.198088907012,56.1398779,11.2183696,10.8,42.76000000000016,0.32780866178136,0.67219133821864,0.017027908173424,9.191330206666668,-0.0159175367594575,226.234798124,0.7547981240000183,3.0941196979355508,0.8698084526280832,10.0,0.002795553404574491,-0.15636363636363626,-0.0600000000000005,-0.0565475707171782
